index,comments,like,dislike,predict,percent,truelike,wholelike
452,야권에 있을때 특수부 만들자 라고 찬동했던 사람들 이제 정권 잡고나니 자기들 말 안들으니까 바로 쳐내려고 하죠? ㅋㅋㅋ 그게 이번 사태의 본질이다. 제발 좀 깨어나서 한 발짝 물러나서 사건 전체를 바라봐라.,0,0,0,87.79,0,0
914,급하게하면할수록 탈이 크게나지..,2,0,0,87.83,2,2
135,정신빠진 기자님. 이걸 기사 제목이라고 내냐. 머리는 옵션으로 달고 다니냐,2,0,0,87.92,2,2
639,내용도 대검이 한거고 발표도 대검이 한건데 제목엔 조국 ㅋㅋ 레기냄새,1,0,0,87.95,1,1
214,광주 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,87.95,0,0
15,북한 석탄은 어디로 들어오냐? 대전? 광주?,0,0,0,88.12,0,0
127,문재인도 바꾸자 ㅋㅋㅋ 살기 힘들다,5,0,0,88.19,5,5
386,윤석열이하자고한거 받아주신건데 ㅋㅋㅋ 멍청한 악플러들은 그것도모르고 웅앵웅 광광대네,0,2,0,88.2,-2,2
726,광주는 이미 먹어 버렸거든 ㅋㅋ,1,0,0,88.24,1,1
686,범죄자가 국헌을 문란케하고  국정농단을 하는구나. 이런길을  가보지 않은 길이라고하는 문재인을 탄핵해야 한다.,4,0,0,88.28,4,4
265,언론들 제목으로 싸움붙이기 1등^^,1,0,0,88.51,1,1
680,부산은 왜 무시하냐? 대한민국 제2 도시인데? 설마 부산쪽에 업무량이 너무 적어서 있을 필요성을 못느낀다고 말하고 싶은 건가? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,88.55,0,0
262,검찰 특수부도 폐지할거면 경찰 정보부도 폐지 해야하지 않겠니? 내로남불 뻔뻔한 정부 야,0,1,0,88.6,-1,1
730,푸후후후~~~~~ 누구를 위한 검찰개혁인지 서초동에서 개..돼지짓 하는것들 잘 생각해봐라 ㅎㅎㅎㅎ 이게 나라냐?,0,0,0,88.62,0,0
3,문재인 고향이지.,2,0,0,88.64,2,2
51,국민이 인정 안한 범법자조씨의 35일 행적은 모두 무효이다.  검찰개혁은 국회와 검찰.새로운 법무장관의 협력으로 안정적. 점진적 으로 진행되어져야 한다. 물도 급하게 먹으면 체하는법... 논의에 논의를 거듭하며 최상의 검찰개혁이 되도록 뜻을 모아야 할 때이다.,6,1,0,88.65,5,7
592,윤석열 대검 편들던 입장이라 대놓고 비난은 못하고...ㅋㅋ.. 검찰 개혁과 자한당 수사만 철저히해라...그러면 그동안 오해했다고 사과한다..,1,0,0,88.82,1,1
584,조괴벨스~ 히틀러 오른팔 괴벨스 같은 ~,1,0,0,88.85,1,1
459,이것이 개혁인가?조국의 백그라운드 때문에 검찰및 사법부내에서 자정도 반발도 못하고 수용한다면 기득권들의 잔치네,0,1,0,89.07,-1,1
591,대한민국 인구2위...임시수도이기도 한 부산을 뺀건 부산대의전원.오거돈.등에 대한 조사를 막을려는것이다.대구?훗..거기 한국당 텃밭이니 거기는 좌빨코드인사로 조리돌림 하겠단것이지!,3,0,0,89.07,3,3
666,이사람은 정말 뻔뻔하고 질이 아주 나쁜 사람이다.,3,1,0,89.14,2,4
615,입맛대로 바꾸고 세금이나 쳐먹으면 그만인 놈들이 권력이란다 국민이 인정하지않는 법무부장관은 명찰뿐이다 갑질을 국민을 상대로 하고있네,3,0,0,89.15,3,3
440,서울만 남겨라,0,0,0,89.16,0,0
80,오거돈 부산시장이 있으니깐 돈 많더라,0,0,0,89.2,0,0
504,어휴..기레기렉 오늘도 기레기가 우는구나..요즘은 중앙이 조선을 이기려드네,0,0,0,89.28,0,0
888,조국... 이 놈같은 범죄자가 법을 주무르고. 문정권 들어서. 나라가 작살나고 있다... 이미 북한 핵보유국 만들어주고.. 이게 뭔 재앙이니,13,3,0,89.29,10,16
932,부정부패없는 광주에는 특수부 필요없다 ..........,0,0,0,89.31,0,0
945,펩시기 쓰지,0,0,0,89.41,0,0
255,"조국, 문재앙, 장제원 = 갱상도",2,0,0,89.45,2,2
469,민변 조사단 국민투표로 뽑고 임기는 2년 하라.,0,0,0,89.59,0,0
257,거기서 고향얘기는 왜 제목에 달고...,0,0,0,89.75,0,0
49,거시기아들 반대하는 이유 우덜 동네 아이가 이니다 이거여철저한  거시기 이유,0,0,0,89.94,0,0
554,이건나라냐!,0,0,0,89.97,0,0
523,"특수부 축소하고 공수처에 바지처장 앉혀도 물재인은 못 지킨다 . 초연결 시대다 감추려고 노력해도 비리 , 불법은 탄로난다 . 물재인을 지킬 방법은 수 년째 공석인 청와대 특별감찰관 임명하고 인사검증 . 대통 친인척 , 특수관계인관리 철저히 하는 민정수석 임명하고 정치를 꼼수가 정도로 하고  눈 뜨고 귀 열어 국민과 야당의 고언을 새기고 계파와 진영이 아닌 온 국민을 상대로  정치하면 살길은 있다",1,0,0,90.06,1,1
206,오거돈포함해서 하도 더러운짓많이해서 글나?,1,0,0,90.19,1,1
248,중앙일보 ㅋㅋ 부산을 그리연결하냐? 그결정은 검찰총장이 한건데 조국의고향 프레임 ㅋ 역시 조중동은 쓰.레.기네,1,1,0,90.22,0,2
436,조국이 걸리면 크게 걸리니  조국이 빼논거죠 누구에게만 좋은법은 법이아닌 꼼수죠 이딴법은 조국에게만 지키라 명령합니다!,2,1,0,90.33,1,3
879,고향사람은 무서우니까...,0,0,0,90.34,0,0
703,민주당 너거들 부산 포기했네ㅋㅋ 뱃지 반납할 준비해라,1,0,0,90.42,1,1
954,누구에 의한 누구를 위한 검찰개혁인가?,0,0,0,90.46,0,0
724,삽질을 한다 정말,0,0,0,90.53,0,0
901,애덜 조국이땜에 급하니까 물불안가리고 그냥 졸석으로 하는구나 조만간 엄청 개정내지 원워치하겠구나 이런 생산성없는 짖거리로 생색만 내는구나 너부터 수사하고하자,2,0,0,90.66,2,2
782,검찰이 수사 못하게 하는게 개혁이냐. 사회기강을 허무는거지 종간나,3,0,0,90.76,3,3
826,조국은 쓰레기다,1,0,0,90.84,1,1
97,이게 뭐가 그리중요한사안이라고 부산에없다고 개난리냐,0,2,0,90.96,-2,2
923,진심 개한심하다ㅋ ㅋㅋ 아무도 인정하지않는 장관이라...ㅉㅉ,0,0,0,90.97,0,0
171,윤석열이 다 해놓은 검찰개혁을 지가 했다고 우기는 조국씨,8,4,0,91.2,4,12
9,장난질 참 잘하네 그런 대가리로 나라를 어찌이끌어간담 눈가리고 아옹하십시요표는 더 깎아내리니까 그런데  이나라에서 어찌살으실려고~,2,1,0,91.26,1,3
541,겁나 뻔뻔하게 나와서 입터는거보라. 웃겠다,0,0,0,91.27,0,0
717,"정부부처 모여있는 세종 옆 대전에, 지방 중에선 돈 많고 범죄 많은 부산에 1씩 있어야지",0,0,0,91.27,0,0
437,깜빵가야할 놈이 검찰을 개혁하려는 더러운 적폐세상,1,0,0,91.32,1,1
661,조국아 내려와라 북한으로 가라,0,0,0,91.34,0,0
962,"부산출신 범죄자가 제일 많은데. , 좆국씨 왜이래",1,0,0,91.36,1,1
58,전라도 윤석렬이 부산페지 제안 역시 박근헤 죽인 검찰은 적페,1,1,0,91.4,0,2
432,애들 소꿉장난 하는것도 아니고 어이 다마네기 조! 검찰개혁이 표창장 위조 인턴증명서 위조처럼 뚝딱하면 되는 줄 아나 2대도시인 부산에 특수부가 빠지는게 말이 되냐 사법고시 패스 못한거 티내지 말고 너는 하루빨리 깜빵이나 가자,0,0,0,91.41,0,0
50,이런기사 제목에 동조하는 인간들이 있어니까..질떨어지는 기사를 내는거야..수준하고는..쯧쯧,0,0,0,91.43,0,0
601,기레기들 쓰레기걸래들,2,0,0,91.48,2,2
770,사는게 졸속인생인 조사기네인데.ㅋ뭘기대하냐ㅋ  교도소를 확장해라. 느그들 전부 구속해야.ㅋ,1,0,0,91.56,1,1
53,광주는 왜 안 빼..나쁜시키야.,0,1,0,91.59,-1,1
889,조국 아웃 정경심 구속,1,0,0,91.62,1,1
530,중앙기레기 제목 투명하네. 니들은 진짜 혐오조장으로 폐간되어야할 핵 폐기물 수준인듯.,1,1,0,91.64,0,2
930,상또라이,0,0,0,91.66,0,0
763,미.친 .새. ㄲ ㅣ 도라이구만 이 놈은,4,0,0,91.68,4,4
490,지 범죄 덮으려고,1,0,0,91.72,1,1
834,내년선거땜에 조국이 법무장관으로 오래 있을수 없거든 그래서  자기들  일처리 하기좋게 빨리 개혁해놓고 12월쯤 사퇴할려는 계획이지,3,0,0,91.84,3,3
624,이나라  큰일이다  시간만  어서가야한다,1,0,0,91.87,1,1
473,기사제목이 왜 그모양이예요??,0,1,0,91.88,-1,1
797,명칭만 바꾸면 개혁이냐?,0,0,0,92.13,0,0
464,핑계는 검찰 개혁~~!!  속내는 지들 감옥 절대 안가도록 세팅하기~~!!,1,0,0,92.19,1,1
47,꼴도보기싫다 한백년쯤 잡아둬라,1,1,0,92.21,0,2
600,정말 뻔뻔한 인간이다,2,0,0,92.4,2,2
170,더러운 댓글들 ~,0,0,0,92.49,0,0
897,이게 개혁이냐?ㅋㅋㅋ,5,0,0,92.61,5,5
208,충청도는 아예 빠졌네;;; 이걸 무시당했다고 기분 나빠해야할지 충청도는 청정지역이라고 좋아해야 할지 충청도 식으로 고민 하고 있으면 정권 끝나려나,1,0,0,92.63,1,1
569,OOO,0,0,0,92.63,0,0
700,일반국민이 특수부에 가서 조사 받을일도 없을건데 이걸 축소 하는게 좋은 일이냐? 일반국민이랑은 아무 상관도 없는데 고위공직자들 부정부패 만연하겠네.일본이 3개라서 따라한다고? 미친정부,2,0,0,92.64,2,2
233,바꾸면 다 개혁이냐? 졸속 개악하지 마라~!!!,1,0,0,92.65,1,1
362,조국 페밀리 이번 정권에서 그냥 넘어간다해도. 다음 정권이 바뀐다면 그냥둘까 ?  그때 개망신 당하지 말고 이제그만 내려오지 그래 . 매도 일찍마져야 부담이 없지 속편하고조씨야 이제 그만 내려오래이,2,0,0,92.71,2,2
521,이런게 뭐가 중요해서 조국이 따위 핫바지가 개혁이랍시고 국정을 흐려 놓나?! 당장 사퇴해라.,2,0,0,92.73,2,2
542,너무 하는것 아이야..대놓고 국민을 바보로 하루빨리 문재인 탄핵이 답이다..,1,0,0,92.77,1,1
476,지가 쫓겨날듯 하니까 그전에 개판 만들려고 개발악을 하네 ㅋ ㅋㅋ,3,0,0,92.81,3,3
100,이제 뭘로 씹을래? 알바들아,3,2,0,92.86,1,5
635,부산서 이런 개 조쓰레기가 태어난겨?  ㅋㅋㅋㅋㅋ,0,0,0,92.88,0,0
86,"켕기니 부산제외,,,,뻔하지  뭐",1,0,0,92.88,1,1
444,남기면 남기는대로 발광을 했을것들이 대검에서 대구 남기자고 한거 받아준건데 왜 난리냐 이게 트윗이지 기사냐?,0,0,0,93.11,0,0
659,아~ 저 면상 언제까지 봐야하나  놀고있다 개그하냐,2,0,0,93.14,2,2
147,국민을 두개 진영으로  갈라놓더니  지역까지  갈등을  부추키냐 ?  쫑개  한마리가  강을 흐린다더니.,0,1,0,93.17,-1,1
468,쑈 그만하삼 당신은 개혁 자격이 없소.개혁 글자의미 분탕질마소,1,1,0,93.18,0,2
644,쓰레기임을 자인하네.,0,0,0,93.19,0,0
160,ㅋ 이젠 나베뇬 널 잡을 때가 왔다 쓰레기당 ㅎ,1,1,0,93.21,0,2
48,광주는 뭔데 안끼는데가 없네,2,3,0,93.23,-1,5
979,장관님   위한 맞춤  개혁이  시작 되었네요^^윤  총장 이 발표한  내용과 별 다름 없네요차라리   윤석열 총장이  법무부 장관이  되어야했던게  더 좋았을텐데..,3,2,0,93.24,1,5
380,아~저 뻔뻔한 얼굴~ㅜ,0,0,0,93.38,0,0
715,원칙도 없고 법적근거도 없는 OOO같은 개혁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,93.49,0,0
195,에휴끝까지 조중동,1,1,0,93.54,0,2
73,네일베놈들아.. 빨리 늙어 죽어라. 국가를 위해서.,3,2,0,93.56,1,5
249,뻔뻔한 ESSO!,1,0,0,93.64,1,1
838,조두순이   성범죄법 개혁하는거랑 모가 다르냐     쯔쯔,2,0,0,93.64,2,2
648,조국  역겹다,4,0,0,93.67,4,4
734,에라이 사시 낙방해서 법을 모르는 무지를 광고하니??,0,0,0,93.68,0,0
777,사시노패스의 졸속 검찰개혁 명분도 정당성도 없다,0,1,0,93.72,-1,1
820,곰세마리가 한빵에 있어 엄마곰 아빠곰 아새끼곰 아빠곰은 적폐곰 엄마곰은 비리곰 새끼곰은 사기조작곰 이판사판 잘한다,2,0,0,93.73,2,2
18,싹리 폐지하고 공수처 신설해야지,0,2,0,93.74,-2,2
393,직무정지 해야돼지 않나. 왜 이사람이 뭔데 수사받아야 할 사람이 계속 설치게 놔두나.,3,0,0,93.8,3,3
689,중앙이쓰고 게이버 베댓에 쉰밥같은 댓글.지겹다 지겨워.  민생법안 통과 안시키나?자한당아?,0,0,0,93.82,0,0
790,쓰레기 중앙  폐간이 답이다!,1,1,0,93.83,0,2
605,중앙 기레기는 아직 정신안차리고  뻘짓하네 고향 얘기가 왜 나오냐,1,0,0,93.87,1,1
729,문재앙 고향은? 거제!,0,0,0,93.88,0,0
788,조두순이가 여성부장관 되서 여성부 개혁 하는  꼴이지  수사 받는  피의자가 장관되서 검찰  압박 하는 나라는 우리나라 밖에 없다,2,1,0,93.93,1,3
483,뻔뻔한  새끼,1,0,0,93.95,1,1
723,"●부산의 4대 개종자... 뇌물현, 문재앙, 좌국, 개무성.",1,0,0,94.02,1,1
186,알바들 많네. 수고가 많아.,2,0,0,94.1,2,2
191,전라도 광주는 뭔대 남기냐? ㅋ,1,0,0,94.11,1,1
385,진짜 다들 미쳤네 나라가 망조다 법무부 장관이라는 작자가 하는짓 보니 곧 ㅉㅉ,0,0,0,94.2,0,0
66,와... 진짜 중앙일보 답다. 쓰레기네.  제목수준봐라,4,4,0,94.3,0,8
319,똥푸산은 낄때껴라 ㅋㅋㅋ 일본 식민지새키들이,0,2,0,94.41,-2,2
177,결국 검찰개혁은 윤석열 혼자 다함 sns만 하다가 sns만 하러 다시 가라,3,0,0,94.46,3,3
104,일베는 살아있다!! 오늘같은 일베축제의 날에 민심테스트 한번 해보자 일베 공감 vs 문재인 비공감,4,0,0,94.46,4,4
237,조선일보보다 한걸레가 싫어졌다.,2,0,0,94.47,2,2
819,거리로나갑시다이OOO하는짓을언제까지국민이봐조야합니까,1,0,0,94.52,1,1
549,권한이겠지,0,0,0,94.56,0,0
756,ㅋㅋㅋ 도둑옴이 무슨짓 하는거야 ???,0,0,0,94.59,0,0
148,부산시장 조사 할까봐 그래??먼가 있구만,1,1,0,94.63,0,2
970,이놈아 니집부터 개혁해라 지랄,4,2,0,94.74,2,6
944,그럼 왜 광주인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,0,94.81,1,1
665,정권 바뀌고 다시 돌려 놓으면된다김현정이 부릅니다  - 다 돌려 놔-,0,0,0,94.92,0,0
278,느그 석열이가 그렇게 하자고 햇대 으이구.. 좀 알아보고 댓글을 달지,0,0,0,94.94,0,0
333,검찰보다 언론이 더문제인듯.국민을 바보로만드는 제조기같으네.,0,0,0,94.96,0,0
384,모든 개혁이 본인 위주 ㅋㅋㅋ  그래도 가만히 방관하는 검찰 퇴직 관계자가 이상함. 시국 선언해라~,0,0,0,94.97,0,0
828,이상한놈이 하는짖 이상할수박에 나라꼴이 말이 아니네?정신나간것들이 국정운영한다고 폼잡는것보면 육이오때 공산당생각난다,0,0,0,95.01,0,0
194,지까짓게 뭔데 검찰개혁을 한다고ㅉㅉㅉ,3,1,0,95.07,2,4
153,똥싸고 튀는데는 일가견이 있네 ㅋ,1,0,0,95.08,1,1
122,부산에 공수처 설치하고 문재앙 민변 친구들 동원해서 우익 자본주의자들 때려잡자 이거 아닌거?,0,0,0,95.28,0,0
795,국가기강을 당나라군대식으로 내려놓는구먼~~~아니 깜빵갈넘이  뭔개혁?이참에 새치혀좌빨들 다잡아넣는게 참다운개혁이다  공감?,1,0,0,95.37,1,1
849,범죄자가 범죄개혁,1,1,0,95.44,0,2
128,제 2의  수도를 빼버려?,0,0,0,95.44,0,0
155,특정지역 빠진게 말이냐!!그러니 니네가 기레기 소리를 듣는거지..ㅉㅉ,2,0,0,95.44,2,2
651,어차피낸총선지나면문재앙이랑조국탄핵될텐디   급할거없음  ㅋㅋㅋㅋ,2,0,0,95.49,2,2
291,제목 참 드럽게 뽑는다 중앙 쓰레기들ㅉㅉ,1,1,0,95.5,0,2
445,남기면 남긴다고 지랄 안남기면 안남긴다고 지랄,1,0,0,95.57,1,1
725,범죄자가 장관인 나라내려가라ㅁㅈㄷㄲㅈ,3,0,0,95.61,3,3
342,자기 가족을 위한 검찰개혁이냐?  그러니 빨갱이들 정적 제거용이라고 하는 거지... 꺼져!!! 쓰레기,2,1,0,95.62,1,3
957,졸속처리하는 검찰개혁 반대한다,1,0,0,95.65,1,1
340,광주는 왜냅둠?,1,0,0,95.66,1,1
370,지역감정 앞세우는 기레기봐라ㅉㅉ,0,0,0,95.67,0,0
363,개 양아찌야 뻔뻔한 가족들,2,1,0,95.68,1,3
302,경심이 수사 끝나고 해라. 왜그리 급해,2,0,0,95.72,2,2
126,혹시 신라젠과 관련이 있나???,2,0,0,95.74,2,2
767,쓰  레기들만  모이는구만,0,0,0,95.74,0,0
129,조기생충가족사기단 꼭 구속시켜라. 조기생충에게만 법망이 피해간다.,1,1,0,95.82,0,2
538,청와대 국무총리부터 전라도가판치네 전라도청와대인가,0,1,0,95.84,-1,1
707,부산이 대구 광주만 못하나? 뭔 짓거리들.,1,0,0,95.86,1,1
630,주말에 지들끼리 모여서 오늘 발표?,0,0,0,95.86,0,0
159,개새  범죄자놈이  지 한몸 희생해서  딴놈들  오거돈이부터  부산 경남 지들패거리  범죄  카바  딱 해주고  간다 이거지,3,2,0,95.87,1,5
577,천박하고 미개야만 똥푸산 산동네 판자촌에서 등산하는 시골거지촌놈들 수준이 다 그렇지 뭐 ㅋㅋㅋ,0,0,0,95.89,0,0
52,고위공직자 수사기능을 자꾸 약화시키는 방형으로 개악질하면서 이게 검찰개혁이라고 하는 저의가 뭐냐?,17,0,0,95.95,17,17
46,이걸기사라고 쓰냐,2,0,0,95.99,2,2
857,"도덕성은 둘째치고, 민정수석 할때부터 일 못하기로 소문났으니.. 새삼 놀랍지도 않다",1,0,0,96.0,1,1
277,범죄피의자가 무슨 검찰개혁이냐.,3,1,0,96.02,2,4
321,"진짜나쁜사람.자기의 잘못은 전혀 들에다 보지 못하는 뻔뻔하고 치졸한  행태.안민석,윤지오,김제동,유시민은 상대도 안되는 악의 축",0,1,0,96.18,-1,1
230,아주 대놓고 기만하구나 이제 ㅆㄺ 들,0,0,0,96.18,0,0
442,내가왜 이런 거짓된 자 범죄자들아래서 살아야하지?,1,0,0,96.25,1,1
842,이.ㅡㄱ.ㅡㅅ.ㅡㄲ.ㅡ무슨개선장군처럼.쳐앉아있네.참.호로.ㅡㅅ.ㅡㅋ.ㅡ네,0,0,0,96.32,0,0
578,충청도 경기도 강원도는 핫바지냐????~~~~ㅉ,1,0,0,96.36,1,1
8,버닝썬 덮으려고 애쓴다.,3,2,0,96.4,1,5
833,신기한게 좌파들의 고향이 왜 죄다 경상도인가요?누가설명좀 정말이해가안가서그래요,0,0,0,96.4,0,0
180,끝까지 교수직은 유지하려고 머리 쓰네!!!,3,0,0,96.41,3,3
572,이런ㅇ같은것이 뭘바꾼다고 정당성이없다 끝날때원이치로 돌려놓거라 털끝하나바꾸지말고,4,1,0,96.46,3,5
745,법조계 반발한 색히가 누구냐?면상한번 까봐라,0,1,0,96.46,-1,1
692,살다살다 저렇게 뻔뻔한자식은 처음본다...,4,0,0,96.47,4,4
718,니가 그럴 자격이나 있냐? 뻔뻔하고 파렴치한 같으니라고 .. 저자슥 임명한 문죄인도 아웃,0,0,0,96.48,0,0
950,노무현 대통령한테 싸대기 맞을 자식,1,0,0,96.49,1,1
916,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ별것이 다 논란이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1,0,96.53,-1,1
27,미꾸라지 좌파새끼들 내로남불 토나옴,3,1,0,96.54,2,4
309,강간범이 강간 대책세우고 마약범이 마약 근덜 정책 세워라 위대한 미친 대한민국 완전 후진국 됐구나,3,0,0,96.56,3,3
926,조국이 뭐 대단한 일도 아니고만. 무슨 역사적 사명을 지가 지고 태어난 것 처럼 찟고 까부는 것이  웃기는 코메디야요.   어쭙찮게  머리 쓸어올리는 모습하고는  빨리 화면에서 사라져 주시오.  얼굴 보는게 역겨워.  이중인격자 .   살인은  칼의 크기와 상관 없어요.  단검도 살인이 가능해요.  칼도 중요하지만  누가 쓰느냐가 중요합니다. 조국이 개혁은 진정한 개혁이 아니야. 조직 바꾸는 것이 무엇이 그리 중요하다고 난리를 치는지. 쓰는 사람이 중요한 것이야 .,1,0,0,96.61,1,1
637,저런게  검찰개혁이냐? 조작수사.거짓수사 하는 놈들  파면하고 변호사도 못하게 하는게 개혁이다. 이름바꾸고 조직바꾸는건 업무혁신이지  개혁이 아니다,1,0,0,96.61,1,1
417,에라이 스토커기레기야,0,0,0,96.62,0,0
20,부산을 욕되게 하지마라. 재수없다,0,2,0,96.63,-2,2
527,전라도는 그렇타구 치구 부산 니들은 문제인 민주당 전나찍어지구나서 지금와서 왜들떠드냐 이럴줄 모르구 찍어준거냐 좌빨은 다 똑같지,1,0,0,96.64,1,1
292,문재앙 탄핵 정도가 아니고 이젠 시민혁명이 필요하다,7,1,0,96.7,6,8
681,조적조에서 보듯이 몇년있다가 조두순이 출소하면 성범죄 방지 특별위원으로 활동하는 날이 뭐지 않았네요...ㅡㅡ 욕나오넹....ㅡㅡ,0,0,0,96.71,0,0
583,● 거악의 주범이 검찰개혁을 주장하다니 김일성이 625전쟁을 민족해방을 일제의 한일합방을 조선의 근대화라고 주장하는 것과 무엇이 다른가?,2,0,0,96.75,2,2
563,기레기가 쏟아내는 이 쓰레기같은 기사들....그만 보고싶다...대학보내려고 등골휜 부모님들이 이런기사 쓰리고 고생햇는가싶다..,5,0,0,96.78,5,5
222,제목 뽑은 꼬라지 으으으으 드러워,0,0,0,96.78,0,0
823,조국넘  저거 집구석이나  개혁하지인간쓰레기가  감방갈준비나 해라,2,0,0,96.79,2,2
458,차라리 강간범한테 여성가족부 개혁을 맡겨라,1,1,0,96.79,0,2
221,조국이 반대하는 넘들은 다 사기꾼들이 대부분이드라.,1,1,0,96.82,0,2
667,광주가  유난히  눈에  띄는건  나뿐인가  ???,0,0,0,96.85,0,0
212,그만해 사퇴한다고하잖아 드럽게 괴롭히네,1,5,0,96.92,-4,6
958,조국 진짜 교수 맞긴한가.. 아무것도 모르고 그냥 대충 하는거 같다 보여주기식인가,6,0,0,96.96,6,6
921,사노맹 빨갱이 끼,0,0,0,96.99,0,0
108,아무 의미도없는 지들 망상속 검찰개혁  ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ,1,0,0,96.99,1,1
371,아 쫌!! 기사를 읽고 댓글 달라고!!이번 방안은 대검이 먼저 내놓은거라잖아!!머리에 뭐가 들었길래 글은 제대로 안읽고 댓글 먼저 다는거야??근거없는 비방 제발 좀 그만 합시다.,1,0,0,97.0,1,1
121,지랄을한다.그게개혁이냐.이지랄할라고.어이구.개혁한번.거창하네.서민들이.억울한거.없애는.개혁이아이고.너거끼리해처묵는.개혁이냐.국민들을위한.개혁은없네.너거끼리.다해처무라.썩어빠진나라.대한민국.만세.,2,0,0,97.01,2,2
390,기사 좀 읽고 댓글써라 니네가 존경해 마지않는 윤총장님께서 제안한거고 조장관이 승인한거다.,0,1,0,97.04,-1,1
207,진짜 웃기네. 하도 어이가 없는 세상이라 말도 안나온다.,2,1,0,97.08,1,3
894,피의자가 검찰을 개혁한다?? 삶은 소가 웃을 일이다! 그치만 저딴 선동에 넘어가는 개돼지들은 누구냐??,11,1,0,97.1,10,12
360,강간범이 성범죄 단속하러 다니고 사기꾼 사기예방활동 하러 다니는 시대가 온거냐 한번도 경함하지 못한 세상이라더만 헛소리가 아니네,2,0,0,97.15,2,2
711,도대체 기준이뭔가요 근거도없이 개혁만 하는건가요?  국민을 진짜 바보로 아는 듯하네요,1,0,0,97.17,1,1
478,사기꾼 도적놈이 검찰 개혁하는 미 친 세상문슬람 달창의 개같은 세상,1,0,0,97.19,1,1
131,반쪽자리 검찰개혁.    왜  부산은  뺏지.....,3,0,0,97.2,3,3
573,저뻔뻔한OOO.를모셔야하는지,0,0,0,97.21,0,0
288,조국 이나   여당입맛에  맛는 검찰개혁이 뭔 소용인가국민을 기만 하지마라~~,1,0,0,97.28,1,1
76,개 쓰레기 애쓴다.,1,0,0,97.3,1,1
438,그럼 충청은 왜 빠졌냐?.. 딱 보니 서울과 영남 호남에 두었네... 우리나라 분열의 주범은 신문기자의 승진욕심때문이다 라고 주장하면 억지냐?,0,0,0,97.33,0,0
276,제목 장난치지 마라,0,0,0,97.33,0,0
375,정신이 이상한건가???왜저러냐 철면피도 어느정도지  망상이보이나??,1,0,0,97.37,1,1
346,정신 못차리는구나,0,0,0,97.41,0,0
301,조국 고향 왜 빠졌나. 기자양반 기사 좀 제대로 표현해서 올려라. 이런 제목이 맞다고 보냐. 글 쓰는 연습 좀 많이 하든가,1,0,0,97.46,1,1
595,그래서 어쩌자고. 대구가 아니고 왜 부산이냐고 떼쓰기만하지말고 누가 좀 논리적이고 정당한 의견을 제시해봐라. 계속 딴지만 걸면 일이 성사가 되겠냐 ?,0,0,0,97.48,0,0
844,"부산은 '문재앙'이라는 희대의 빨갱이와, '좌국'이라는 역대 최대범죄 보유자, '개무성' 이라는 역대급 배신자를 배출한 지역이다.",7,0,0,97.5,7,7
154,방금 조국장관사퇴 SBS 뉴스 댓글에서 다른사람 공감을 눌렀더니  13명 공감이 8로 바뀌어  이상해서  좀 위쪽의 8명 공감을 누르니  0명으로 변했습니다.  전문가들과  한국당 등은  이문제를 규명해 주세요~  이들은 이제  댓글 공감비공감숫자도  농락하니... 앞으로 어떤 일 할지 모릅니다. 네이버를 고발 합니다~,23,4,0,97.51,19,27
78,대체 저걸 왜 없애는거야???  문재앙 및 휘하 빨궹이쉐리들 레임덕 시작되니 무서워서 없애눈거야?,1,0,0,97.53,1,1
196,무엇이든 없어졌다는게 중요.향후 그역할과 기능축소해야한다.공수처로 가야한다,0,1,0,97.55,-1,1
317,집에 티비 부술뻔 ㅎㅎ   혈압오르네  저분얼굴보면.....,3,1,0,97.55,2,4
405,한국 제2의 대도시 부산을 뺀다?? ㅋㅋㅋㅋ 누굴 바보로 아나,1,2,0,97.58,-1,3
911,넌 꺼져라.면상 보기도 싫다.개혁은 개뿔,0,0,0,97.58,0,0
536,조국 이사람 정말 사람답지 않네요ㅡ 자기 집에는 온갖 잡동사니 쓰레기가 가득한데 다른 집 청소시켜야 한다고 난리를 부립니다.,3,1,0,97.6,2,4
752,이젠 대놓고 지꺼만 챙기네 ㅋㅋㅋㅋ 에라이~~ 저런게 법무부장관이라고 ㅉㅉ 하긴 문재앙이도 대통령질 하고 있으니..정말 경험하지 못한 나라를 쳐 만드는중이네,2,0,0,97.61,2,2
178,고향으로 도망가는데 검찰 특수부가 없어야지 조사 안 받지.,3,0,0,97.63,3,3
